Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Bathroom,Point of Contact,Total Floors,Bachelors Preferred,Family Preferred
2022-05-24,3,12000,1060,3,Super Area,"Urapakkam, Vandalur R.F, GST Road",Chennai,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-16,2,15000,1050,1,Super Area,Medavakkam,Chennai,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-10,3,27000,1500,2,Carpet Area,Perungudi,Chennai,Unfurnished,3,Contact Agent,4,True,False
2022-05-12,2,13000,890,1,Carpet Area,Oliyas Green court,Chennai,Unfurnished,2,Contact Owner,2,True,False
2022-05-10,2,9000,700,1,Carpet Area,Keelkattalai,Chennai,Unfurnished,3,Contact Owner,2,True,True
2022-07-02,3,25000,1146,1,Carpet Area,Chinna Porur,Chennai,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-20,1,12000,700,1,Super Area,Thiruvanmiyur,Chennai,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-09,2,18000,800,Ground,Carpet Area,Anna Nagar East,Chennai,Semi-Furnished,2,Contact Agent,2,True,False
2022-07-05,2,9500,640,Ground,Carpet Area,Mogappair West,Chennai,Unfurnished,2,Contact Owner,1,True,True
2022-06-04,2,14000,909,5,Super Area,Mahindra World City,Chennai,Semi-Furnished,2,Contact Owner,14,True,True
2022-06-25,4,40000,2400,Ground,Carpet Area,"Palavakkam, E Coast Road",Chennai,Unfurnished,3,Contact Agent,2,True,False
2022-06-25,4,70000,3800,Ground,Carpet Area,Injambakkam,Chennai,Semi-Furnished,4,Contact Agent,1,True,True
2022-05-16,2,15000,400,1,Super Area,Periyamet,Chennai,Unfurnished,2,Contact Owner,3,True,True
2022-05-06,2,8500,886,2,Super Area,Pallavan Nagar-Thiruverkadu,Chennai,Unfurnished,2,Contact Owner,3,False,True
2022-05-25,3,27500,1570,4,Super Area,Sholinganallur,Chennai,Semi-Furnished,3,Contact Owner,5,True,True
2022-05-20,2,15000,900,1,Super Area,Kolathur,Chennai,Unfurnished,2,Contact Owner,2,True,True
2022-05-16,1,5000,400,Ground,Super Area,Medavakkam,Chennai,Unfurnished,1,Contact Owner,2,True,True
2022-05-16,2,26000,1600,Ground,Super Area,Madipakkam,Chennai,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-16,2,14000,1000,2,Super Area,"Chromepet, GST Road",Chennai,Unfurnished,2,Contact Owner,3,True,True
2022-05-12,2,20000,850,Ground,Super Area,Velachery,Chennai,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-06,2,12000,750,Ground,Super Area,Andal Nagar,Chennai,Unfurnished,2,Contact Owner,3,True,True
2022-06-14,2,17000,750,1,Super Area,Kamarajar Salai,Chennai,Unfurnished,2,Contact Owner,2,True,True
2022-06-14,3,75000,2000,3,Carpet Area,Deepa Appartment Turnbulls,Chennai,Semi-Furnished,3,Contact Owner,4,True,True
2022-05-20,3,19500,1270,1,Super Area,Madipakkam,Chennai,Semi-Furnished,2,Contact Owner,2,True,False
2022-06-28,2,10000,2000,1,Carpet Area,Sadhanadhapuram,Chennai,Semi-Furnished,2,Contact Owner,2,True,True
2022-07-02,2,32000,1250,3,Super Area,Nungambakkam,Chennai,Furnished,2,Contact Owner,7,True,True
2022-05-16,2,15000,1000,Ground,Super Area,Velachery,Chennai,Unfurnished,2,Contact Owner,2,False,True
2022-07-10,3,28000,1050,5,Carpet Area,Pallavaram,Chennai,Semi-Furnished,3,Contact Agent,10,True,True
2022-06-22,2,10677,800,5,Super Area,"Kelambakkam, Old Mahabalipuram Road",Chennai,Semi-Furnished,2,Contact Owner,6,True,True
2022-07-01,3,50000,1625,8,Super Area,Old Mahabalipuram Road,Chennai,Furnished,3,Contact Agent,11,True,True
2022-06-17,3,32500,1535,1,Super Area,Karapakkam,Chennai,Unfurnished,3,Contact Agent,2,True,True
2022-05-14,2,23000,850,1,Carpet Area,Choolaimedu,Chennai,Furnished,2,Contact Owner,2,True,True
2022-06-28,4,75000,3800,3,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,4,Contact Agent,10,True,True
2022-06-30,4,250000,4500,Ground,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,4,Contact Agent,2,False,True
2022-05-20,2,10000,1100,1,Super Area,Meerpet,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-07-10,3,60000,3200,1,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,3,Contact Agent,5,True,True
2022-05-12,2,12000,647,2,Super Area,Moti Nagar,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-06-21,3,48000,1798,7,Super Area,Kondapur,Hyderabad,Semi-Furnished,3,Contact Agent,14,True,True
2022-07-06,3,58000,1700,11,Carpet Area,TNGOS Colony,Hyderabad,Furnished,3,Contact Agent,17,True,True
2022-05-12,2,14000,930,5,Super Area,Langar Houz,Hyderabad,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-30,1,7000,150,Ground,Super Area,Musheerabad,Hyderabad,Unfurnished,1,Contact Owner,2,True,True
2022-04-30,2,13000,1200,3,Super Area,Attapur,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-11,2,11000,1250,2,Super Area,poush,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-06-10,2,9500,900,3,Super Area,Chilakalguda,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-14,1,7500,500,2,Super Area,Hyderguda,Hyderabad,Semi-Furnished,1,Contact Agent,3,True,True
2022-07-06,2,14000,900,Ground,Carpet Area,Karmanghat,Hyderabad,Semi-Furnished,2,Contact Owner,2,True,False
2022-05-14,2,16000,1100,2,Super Area,Hyderguda,Hyderabad,Furnished,2,Contact Agent,5,False,True
2022-05-14,3,18000,1500,4,Super Area,Hyderguda,Hyderabad,Semi-Furnished,3,Contact Agent,5,True,True
2022-06-10,1,8200,500,1,Super Area,Langar Houz,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-06-24,3,12000,1300,1,Carpet Area,"Ghatkesar, NH 2 2",Hyderabad,Furnished,3,Contact Owner,4,True,True
2022-06-25,1,10000,300,10,Super Area,Attapur,Hyderabad,Furnished,1,Contact Owner,31,True,True
2022-05-16,2,13000,800,1,Super Area,Jagadgiri Gutta,Hyderabad,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-17,3,22000,1400,1,Carpet Area,Aruna Colony,Hyderabad,Semi-Furnished,2,Contact Owner,6,True,True
2022-05-12,1,10500,500,Ground,Super Area,Kothapet,Hyderabad,Furnished,1,Contact Owner,4,True,True
2022-05-12,2,11000,750,3,Super Area,Fathenagar,Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-05-12,3,20000,1200,2,Super Area,"Abids, NH 7",Hyderabad,Semi-Furnished,3,Contact Owner,4,True,True
2022-06-03,3,14000,1350,3,Carpet Area,"Gayatri Hills, Jubilee Hills",Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-06,2,12500,1400,Ground,Super Area,Nizampet,Hyderabad,Unfurnished,2,Contact Owner,4,True,True
2022-06-22,1,10500,450,3,Super Area,Madhapur,Hyderabad,Unfurnished,1,Contact Owner,5,True,True
2022-06-22,3,30000,2061,1,Super Area,Puppalaguda,Hyderabad,Furnished,3,Contact Owner,6,True,True
2022-06-27,2,11000,100,2,Super Area,Mehdipatnam,Hyderabad,Furnished,2,Contact Owner,3,False,True
2022-06-26,2,9000,1100,2,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-28,3,35000,1650,5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,3,Contact Owner,5,False,True
2022-07-05,3,23382,1500,1,Super Area,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,3,Contact Owner,1,True,True
2022-06-10,2,9500,1140,3,Super Area,Nizampet,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-06,2,9000,990,Ground,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,2,Contact Owner,1,True,False
2022-05-06,3,60000,1700,7,Super Area,Gachibowli,Hyderabad,Semi-Furnished,3,Contact Owner,17,True,True
2022-06-22,2,11000,1200,2,Super Area,Bandlaguda Jagir,Hyderabad,Unfurnished,2,Contact Owner,4,True,True
2022-06-22,2,11000,850,1,Super Area,Mehdipatnam,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-06-22,2,11000,900,2,Super Area,Musheerabad,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-05-12,2,8000,800,Ground,Super Area,Gopanapalli,Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-17,2,9000,1000,1,Super Area,Hydershakote,Hyderabad,Unfurnished,2,Contact Owner,2,True,False
2022-06-19,2,8000,1020,3,Super Area,Hydershakote,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-25,1,5500,300,Ground,Super Area,Ameenpur,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-06-10,2,12000,1800,Ground,Super Area,"Quthbullapur, NH 7",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-07-03,3,25000,919,8,Carpet Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Semi-Furnished,2,Contact Owner,13,True,True
2022-05-31,3,23000,25,5,Carpet Area,"Sanath Nagar, NH 9",Hyderabad,Semi-Furnished,3,Contact Owner,6,True,True
2022-06-16,2,12000,1050,1,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-10,2,6500,200,Ground,Carpet Area,Dammaiguda,Hyderabad,Unfurnished,2,Contact Owner,1,True,False
2022-06-25,1,9000,450,1,Super Area,Moti Nagar,Hyderabad,Unfurnished,1,Contact Owner,4,True,True
2022-04-30,4,25000,1000,15,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,3,Contact Owner,20,True,True
2022-07-01,3,12500,1250,2,Carpet Area,Kompally,Hyderabad,Semi-Furnished,2,Contact Owner,5,True,False
2022-07-06,3,45000,1900,9,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Unfurnished,3,Contact Agent,15,True,False
2022-05-25,2,27000,1500,Ground,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-06,3,75000,2395,14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Semi-Furnished,3,Contact Agent,17,False,True
2022-05-18,2,9000,1800,1,Super Area,"Basheer Bagh, Hyderabad,",Hyderabad,Furnished,2,Contact Owner,1,True,True
2022-06-09,2,12000,700,3,Carpet Area,BHEL,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-07-06,3,24000,1700,4,Super Area,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,Unfurnished,2,Contact Agent,5,False,True
2022-05-06,2,15000,1200,2,Super Area,"Rasoolpura, Mahatma Gandhi Road",Hyderabad,Unfurnished,2,Contact Owner,3,True,False
2022-06-05,3,24000,1600,3,Carpet Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,3,Contact Owner,5,True,True
2022-06-25,2,12000,745,8,Super Area,Sainikpuri,Hyderabad,Unfurnished,2,Contact Owner,9,True,True
2022-06-26,3,27000,2210,4,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,3,Contact Owner,5,False,True
2022-05-06,3,30000,1450,9,Carpet Area,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,3,Contact Owner,13,True,True
2022-05-29,3,20000,1400,3,Super Area,Narayanaguda,Hyderabad,Semi-Furnished,3,Contact Owner,4,False,True
2022-04-29,3,22000,2000,Upper Basement,Carpet Area,A 307 Blossom Heights,Hyderabad,Furnished,3,Contact Owner,3,True,False
2022-06-10,4,25000,1815,2,Super Area,Old Bowenpally,Hyderabad,Semi-Furnished,3,Contact Owner,5,True,True
2022-04-30,2,23000,1000,Upper Basement,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-24,2,12000,1000,3,Super Area,in Maruthi Nagar-Dr A.S. Rao Nagar,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-05-12,2,18000,1200,5,Super Area,Chanda Nagar,Hyderabad,Unfurnished,3,Contact Owner,6,True,True
2022-06-02,3,55000,2430,7,Super Area,Gachibowli,Hyderabad,Semi-Furnished,3,Contact Agent,9,True,False
2022-05-20,1,5000,140,2,Super Area,Malkajgiri,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-07-05,2,13000,1200,2,Super Area,Nacharam,Hyderabad,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-20,2,9000,1100,2,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,3,Contact Owner,4,True,True
2022-06-04,2,7000,800,1,Carpet Area,"Buddha Nagar Colony, Boduppal",Hyderabad,Unfurnished,2,Contact Owner,3,True,False
2022-06-02,3,28000,1500,3,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,3,Contact Owner,5,True,True
2022-06-14,2,15000,1200,2,Super Area,Amberpet,Hyderabad,Semi-Furnished,2,Contact Owner,5,True,True
2022-06-28,3,14000,1350,2,Super Area,KTR Colony,Hyderabad,Semi-Furnished,3,Contact Owner,5,True,True
2022-05-23,5,45000,2300,3,Carpet Area,Narayanguda,Hyderabad,Unfurnished,3,Contact Owner,5,True,False
2022-06-22,1,12000,1300,2,Super Area,Alwal,Hyderabad,Furnished,2,Contact Owner,4,True,True
2022-05-12,2,12500,1000,3,Super Area,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-04,2,13000,1210,4,Super Area,Nizampet,Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-05-16,2,9500,1050,2,Super Area,"Bollaram, Outer Ring Road",Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-07-10,3,35000,1600,8,Carpet Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,3,Contact Agent,10,False,True
2022-04-30,1,4000,300,3,Super Area,in Syed Ali Guda,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-05-12,1,8000,300,4,Super Area,"Mallepally, NH 7",Hyderabad,Semi-Furnished,1,Contact Owner,4,True,True
2022-07-08,2,12500,1010,5,Carpet Area,ECIL,Hyderabad,Unfurnished,2,Contact Owner,5,True,False
2022-07-08,3,65000,1850,5,Carpet Area,"Patrika Nagar, Hitech City",Hyderabad,Furnished,3,Contact Owner,5,True,False
2022-06-24,2,13000,1300,Ground,Carpet Area,"Ramanthapur, NH 2 2",Hyderabad,Semi-Furnished,2,Contact Owner,3,True,False
2022-06-23,2,12500,1100,3,Carpet Area,Chanda Nagar,Hyderabad,Unfurnished,2,Contact Owner,3,True,False
2022-07-10,3,45000,2200,3,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,3,Contact Agent,5,True,True
2022-06-17,1,6000,500,5,Built Area,Seri Lingampally,Hyderabad,Unfurnished,1,Contact Owner,5,True,True
2022-07-06,3,50000,2290,4,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,3,Contact Agent,24,True,False
2022-07-10,3,40000,1900,4,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,3,Contact Agent,5,True,True
2022-07-10,3,30000,1600,2,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,3,Contact Agent,5,True,True
2022-04-30,2,7000,800,2,Super Area,Chandrayanguttabalguda,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-07-06,3,25000,1600,2,Super Area,"Sanath Nagar, NH 9",Hyderabad,Furnished,3,Contact Owner,5,True,True
2022-06-02,1,9000,500,1,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,1,Contact Owner,5,True,True
2022-05-16,3,16000,1500,2,Carpet Area,"Pragathi Nagar, Kukatpally",Hyderabad,Furnished,3,Contact Owner,3,False,True
2022-05-06,1,10500,650,1,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,1,Contact Owner,3,True,True
2022-07-06,4,100000,3300,Ground,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Semi-Furnished,4,Contact Agent,14,False,True
2022-06-26,2,9000,1200,Ground,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,2,Contact Owner,1,True,True
2022-06-14,2,11000,800,2,Super Area,Ram nagar,Hyderabad,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-06,3,24000,1200,1,Super Area,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,4,Contact Owner,3,True,True
2022-05-06,2,12000,1000,2,Super Area,"Nallagandla, Serilingampally",Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-07-02,2,20000,1600,1,Super Area,Kothapet,Hyderabad,Unfurnished,3,Contact Owner,2,False,True
2022-07-03,2,24000,1200,1,Carpet Area,Dr A.S. Rao Nagar,Hyderabad,Furnished,2,Contact Owner,3,True,True
2022-07-05,2,12000,1100,2,Super Area,"Balapur X road,Triveni nagar",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-07-10,3,12000,1250,2,Carpet Area,Alwal,Hyderabad,Semi-Furnished,3,Contact Owner,6,False,True
2022-06-25,2,10000,1100,Ground,Carpet Area,Gajularamaram,Hyderabad,Unfurnished,2,Contact Owner,2,True,True
2022-07-08,2,45000,1600,1,Super Area,Kattedan Rd,Hyderabad,Furnished,2,Contact Owner,6,True,True
2022-06-16,2,22000,1000,2,Super Area,Gachibowli,Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-06,1,6500,455,2,Super Area,Bandlaguda Jagir,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-05-25,3,40000,1473,23,Super Area,"Kukatpally, NH 9",Hyderabad,Furnished,2,Contact Owner,23,True,True
2022-07-02,5,300000,4050,Ground,Super Area,"Bandlaguda Jagir,, Hyderabad",Hyderabad,Unfurnished,4,Contact Owner,5,True,True
2022-06-25,1,4000,400,Ground,Super Area,Borabanda,Hyderabad,Unfurnished,1,Contact Owner,1,True,True
2022-06-29,2,12000,1300,1,Super Area,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-07-06,4,27000,2520,2,Carpet Area,Defence Colony Layout,Hyderabad,Semi-Furnished,5,Contact Owner,2,False,True
2022-06-22,1,10000,500,2,Super Area,Gachibowli,Hyderabad,Furnished,1,Contact Owner,5,True,True
2022-05-06,2,10000,200,Ground,Super Area,"Pathar Gatti, NH 7",Hyderabad,Unfurnished,1,Contact Owner,2,True,True
2022-05-12,2,10000,1200,Ground,Super Area,Upperpally,Hyderabad,Unfurnished,2,Contact Owner,1,True,True
2022-07-07,3,18000,1950,2,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,3,Contact Owner,5,True,True
2022-07-10,1,14500,500,2,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,1,Contact Agent,5,True,False
2022-05-01,1,9000,500,3,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,3,Contact Owner,3,True,True
2022-07-06,2,14000,1150,1,Super Area,Bandlaguda Jagir,Hyderabad,Furnished,2,Contact Owner,3,True,True
2022-06-02,2,18000,242,Ground,Super Area,"APHB Colony-Moula Ali, Moula Ali Road",Hyderabad,Unfurnished,2,Contact Owner,4,True,True
2022-07-02,2,9500,720,5,Carpet Area,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,2,Contact Owner,7,True,True
2022-06-10,3,49000,1800,19,Super Area,Nanakram Guda,Hyderabad,Unfurnished,3,Contact Agent,30,True,False
2022-05-13,1,9000,450,1,Super Area,"Chandulal bela colony, shahalibanda",Hyderabad,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-06,2,130000,130,1,Super Area,Lal Darwaza,Hyderabad,Unfurnished,2,Contact Owner,1,True,True
2022-06-02,2,8000,690,2,Super Area,New Malakpet,Hyderabad,Unfurnished,2,Contact Owner,4,True,True
2022-05-06,2,13000,1000,2,Super Area,Madhapur,Hyderabad,Furnished,2,Contact Owner,4,True,True
2022-05-06,3,18000,1500,Ground,Super Area,Shivaji Nagar,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-29,3,18000,1150,Ground,Super Area,New Nallakunta,Hyderabad,Semi-Furnished,3,Contact Owner,6,True,True
2022-05-29,3,32000,1783,1,Super Area,Gopanapalli,Hyderabad,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-25,2,15000,900,1,Super Area,Santosh Nagar,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-07-06,3,35000,1725,2,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Furnished,3,Contact Owner,13,True,True
2022-05-25,1,6000,680,Ground,Carpet Area,Bapu Nagar-Langar Houz,Hyderabad,Unfurnished,1,Contact Owner,3,True,True
2022-06-06,1,9000,550,2,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-25,2,9500,1290,1,Super Area,"Jillelguda, Medbowli",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-10,2,12500,1450,Ground,Super Area,"Arvind Nagar Colony, Toli Chowki",Hyderabad,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-06,2,25000,1300,3,Super Area,Madhapur,Hyderabad,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-12,2,15000,1450,2,Super Area,Nagole,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-06,3,38000,1496,10,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,2,Contact Agent,15,True,False
2022-05-31,3,20000,1850,1,Super Area,Kompally,Hyderabad,Semi-Furnished,2,Contact Owner,5,False,True
2022-06-14,3,15000,1600,2,Carpet Area,Old Bowenpally,Hyderabad,Semi-Furnished,3,Contact Owner,4,True,True
2022-07-06,3,130000,3500,3,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,3,Contact Agent,5,False,True
2022-07-08,3,27000,1850,5,Super Area,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,3,Contact Owner,6,True,True
2022-07-02,2,16000,1210,3,Super Area,Secunderabad,Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-06-06,2,13000,1400,Ground,Super Area,"Mallampet, Outer Ring Road",Hyderabad,Semi-Furnished,2,Contact Owner,1,True,True
2022-06-04,2,10000,950,Ground,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-22,2,10000,878,3,Super Area,Malkajgiri,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-06,2,17000,875,2,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,2,Contact Owner,6,True,True
2022-06-02,2,12500,300,3,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Furnished,2,Contact Owner,4,True,True
2022-06-14,3,25000,1800,4,Super Area,Nizampet,Hyderabad,Furnished,3,Contact Owner,5,True,True
2022-07-02,3,35000,1956,1,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,3,Contact Owner,9,True,False
2022-05-25,2,12000,800,2,Super Area,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,1,Contact Owner,4,True,True
2022-05-29,2,12000,1175,5,Super Area,Shamirpet,Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-06-25,2,15000,1080,3,Super Area,Anupuram Colony,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-06,3,45000,1955,1,Super Area,Kondapur,Hyderabad,Unfurnished,3,Contact Agent,19,True,False
2022-07-06,2,20000,950,1,Super Area,Masab Tank,Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-07-02,2,15000,800,2,Super Area,Mehdipatnam,Hyderabad,Unfurnished,2,Contact Owner,3,True,True
2022-05-06,2,10000,1090,2,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,2,Contact Owner,4,True,True
2022-07-09,3,15000,1450,2,Carpet Area,Bandari Layout,Hyderabad,Semi-Furnished,3,Contact Owner,5,False,True
2022-07-07,2,19800,1070,3,Carpet Area,KPHB Road,Hyderabad,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-06,2,8500,60,3,Super Area,"Gulmohar Park Colony, Serilingampally",Hyderabad,Unfurnished,2,Contact Owner,5,True,True
2022-07-06,4,130000,3133,14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Furnished,5,Contact Agent,14,False,True
2022-07-10,1,8500,900,2,Carpet Area,in Trimulgherry,Hyderabad,Unfurnished,1,Contact Owner,2,False,True
2022-05-16,1,4500,60,1,Super Area,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-10,2,9000,600,3,Super Area,Kapra,Hyderabad,Unfurnished,2,Contact Owner,4,True,True
